sg,sr,sg,dg,dr,dc,color,flits,stalls,stalls/flit,flits_vc_0,flits_vc_1,flits_vc_2,flits_vc_3,flits_vc_4,flits_vc_5,flits_vc_6,flits_vc_7,stalls_vc_0,stalls_vc_1,stalls_vc_2,stalls_vc_3,stalls_vc_4,stalls_vc_5,stalls_vc_6,stalls_vc_7,stalls/flit_0,stalls/flit_1,stalls/flit_2,stalls/flit_3,stalls/flit_4,stalls/flit_5,stalls/flit_6,stalls/flit_7
11,0,9,11,0,13,g,18971918081,22736614901,1.1984352243103067,1395675123,1207501225,1369450500,161153349,4876489343,4305816410,5018319320,637512811,328059,73025005,22355507209,7620800,16543618,10224034,260858404,12507772,0.00023505398541090138,0.060476133264378264,16.32443612164149,0.04728911963225784,0.0033925262286787694,0.0023744704897903438,0.05198122864768199,0.019619640239668848
11,0,9,11,0,14,g,14702292978,27789484283,1.8901462734134884,409031790,949012989,1601400126,209482027,1395223632,3441257964,5861142796,835741654,277303,476184667,26941666993,12613232,10532015,33316867,305966172,8927034,0.0006779497505560631,0.501768334595471,16.82381970350863,0.06021152354039423,0.007548621424153171,0.0096815953202397,0.05220247699967486,0.010681571221529662
11,0,9,11,3,9,k,14034553945,47215624481,3.3642411911367662,551386349,1354632330,872915664,224524432,2024644894,4931210384,3190375524,884864368,126867,22049436281,20934685059,3323296173,8174138,81023841,607969271,210912851,0.00023008730671350008,16.277063371874494,23.982482984747996,14.801490169230224,0.00403731934633274,0.016430822189800125,0.19056354539660766,0.23835613527609012
11,0,9,11,4,9,k,9454599698,28181302067,2.980697540580316,682803874,527552589,782183819,207204518,1838665750,1747038031,2849497646,819653471,849410,4223907995,20103272003,3015809489,25935245,52595059,563858636,195074230,0.0012440029008974251,8.006610304020326,25.701467499930473,14.554747734796015,0.014105470230247124,0.03010527422227593,0.19788001467259328,0.23799597866889288
11,0,9,11,4,9,k,9639974744,28491129145,2.9555190653101153,700379109,539011356,795655386,210762369,1882406431,1785069610,2895239122,831451361,757301,4343220906,20207023160,3107281105,24408214,52001504,562193830,194243125,0.0010812729709789217,8.057753992849086,25.396702536743714,14.743054558283125,0.012966495225493627,0.029131359196687013,0.19417872110392131,0.23361934817976682
11,0,9,11,4,9,k,8594783103,28199043043,3.2809487691617436,516964122,530383447,763416848,208641473,1220107686,1748742623,2784022877,822504027,642387,4176388975,20078388574,3143083840,10451230,49992119,549133820,190962098,0.001242614279526346,7.874282273745243,26.300688315435238,15.0645209449801,0.008565825885634164,0.02858746526932454,0.19724472256913858,0.23217162680226003
11,0,9,11,0,10,g,10923702227,50968358885,4.665850260822933,20809917,761492868,1429324201,158114699,65519127,2567392679,5294015830,627032906,8540,31082834,50288533563,30377160,142368,7821467,578013632,32379321,0.00041038126197235676,0.04081828642944033,35.183433910806635,0.19212103739956524,0.002172922725298217,0.0030464630767142575,0.10918245252016937,0.05163895018932228
11,0,9,11,0,15,g,16059981207,56712272014,3.5312788528844012,881864207,789781571,1615317080,198383019,2975842153,2879650197,5925883060,793259920,388357,1972192845,54007901383,48925653,16404942,69433021,578391077,18634736,0.0004403818602879298,2.4971370786771625,33.434860592819334,0.2466221819116484,0.00551270570028786,0.024111616429083937,0.09760420027593322,0.0234913368621977
11,0,9,11,0,12,g,15942173768,47165394494,2.9585296949072872,983965914,1000499821,1312269241,155361058,3540587806,3557046615,4776724357,615718956,518415,117121086,46376236583,31626395,23087051,15995815,560252686,40556463,0.0005268627628497302,0.11706257566636787,35.34048892867405,0.2035670676238572,0.0065206830800456075,0.0044969371310867685,0.11728805016328472,0.06586846580698744
11,0,9,11,0,8,g,20801103626,60053101008,2.88701513572278,911899240,1826284008,1473657127,181364470,3311511936,6915915369,5449463454,731008022,121228,10552671944,48480822496,35972202,11819747,338668368,592896606,40128417,0.00013294012614814768,5.778220636973349,32.898305588013486,0.19834205674352864,0.0035692901696972776,0.048969420522126696,0.10879907921298264,0.05489463287996585
11,0,9,11,1,9,k,16411155405,94996367575,5.788524039328601,527333069,2015014147,782140989,214967919,1936507417,7240698613,2848713183,845780068,147354,72148343122,18993372438,3044157235,10696050,79839802,523814699,195996875,0.00027943250416559786,35.80537795698166,24.283821849413393,14.160983876854667,0.005523371563724819,0.011026532972475207,0.1838776546989427,0.23173503658400235
11,0,9,11,2,9,k,18316874324,102235020134,5.581466484161264,466704469,2495154527,735628754,218977468,1710104777,9148389308,2679564276,862350745,68845,80126678997,18166248950,3128539315,7863335,115273459,496834398,193512835,0.00014751305070532763,32.11291249898608,24.694859806961816,14.287037582332443,0.004598159776966695,0.012600410314764011,0.185416115019142,0.22440153977022423
11,0,9,11,2,9,k,17805537203,102461313339,5.75446346666455,452965643,2428127876,708748922,206712892,1670741140,8930155482,2590023193,818062055,56536,80855717908,17773096038,3043504119,7934689,112430793,482608529,185964727,0.0001248129982343937,33.29961272105588,25.07671685460426,14.723339650243005,0.004749203099170707,0.012590015171249849,0.18633367079659197,0.2273234968709067
11,0,9,11,3,9,k,13273159325,69506898372,5.2366506473770515,484984765,1269008735,867710517,228316452,1781850675,4590553893,3156496509,894237779,63492,44722065152,20550511885,3425890879,6000089,82920331,528323370,191123174,0.0001309154525709689,35.24173153307727,23.683603554847775,15.005011023033942,0.0033673354811283498,0.01806325182816016,0.16737651015726182,0.21372746543288237
11,0,9,11,0,6,g,22292209244,57872738718,2.5960970527663867,631046555,2243327643,1649608137,316059871,2186511498,8068826088,6012809562,1184019890,98558,3338609404,53655723296,250737028,5481979,21222474,558882169,41983810,0.00015618182084838417,1.4882397648946548,32.52634494976427,0.7933213008240455,0.0025071805042024067,0.002630181115387054,0.09294858971287673,0.03545870331620865
11,0,9,11,0,5,g,20795912886,56398722249,2.7120099299400384,642018719,1789396193,1543170914,497379776,2162838850,6718300285,5621137289,1821670860,117122,2143301232,52309028598,1286575621,6790872,21540272,552123638,79244894,0.00018242770270378986,1.1977790275761473,33.897106356425276,2.5867067441841463,0.0031397956440444,0.003206208577501832,0.09822276340420477,0.04350121404478084
11,0,9,11,0,0,g,12296174905,51583407419,4.19507756009754,2954345103,323803139,1466243555,238337637,6678616,893510425,5445499516,967756914,6203343,63228757,50717214910,215228214,0,2448023,537262490,41821682,0.0020997354011556718,0.19526912924707626,34.58989793138426,0.9030391368695159,0.0,0.00273978112790346,0.0986617459833413,0.043215069192468716
11,0,9,11,0,1,g,18660056436,53543497234,2.8694177543161636,1377589980,909821186,1497446122,234843688,5114440981,2995121551,5576045376,954747552,294164,1384525494,51279733720,216446395,18669743,12880672,585240315,45706731,0.0002135352349180124,1.521755610118316,34.244793830385305,0.9216615393980697,0.003650397583891877,0.0043005506723757005,0.10495616077999434,0.04787310625123237
11,0,9,11,1,9,k,15576618398,95102803993,6.105484615660288,491282097,1919215324,737524409,203693543,1811041089,6905687253,2702816352,805358331,151909,72703535905,18629804679,2981922567,11839395,79638184,506715154,189196200,0.0003092093136054172,37.881906733358285,25.259916080960515,14.639259168858386,0.006537342013889559,0.011532260451760716,0.18747672353878078,0.23492176428482242
11,0,9,11,1,9,k,15663282967,97064219463,6.19692689377435,468343329,1964186760,736818919,206617424,1715487817,7070784350,2685335570,815708798,103031,74483291812,18779713339,3039543319,8872343,75925937,492421265,184348417,0.0002199903225268316,37.92067706026081,25.487555835954314,14.710972870322882,0.005171906738175337,0.010737979443539386,0.18337420116175648,0.22599782845544347
11,0,9,11,2,9,k,17944687647,100924267287,5.62418634820164,457927822,2453856015,708388432,206829449,1685125427,9023536321,2590773071,818251110,49959,79501944824,17571179513,3091834020,6159379,99970746,471182525,181946321,0.00010909797920074836,32.398781484332524,24.80444163012532,14.948712743512651,0.003655145724651154,0.011078887749068329,0.1818694698791703,0.2223600051089451
11,0,9,11,3,9,k,11377557888,67306019211,5.915682422674218,422426033,1050864828,753634849,195708198,1573624111,3830220482,2771190925,779888462,48148,43668910920,19584074873,3310017039,4913986,66945573,492509885,178598787,0.00011397971772255806,41.55521219899464,25.986158812833775,16.913021901106053,0.0031227190570162788,0.017478255707369484,0.17772499200862532,0.22900555105276066
11,0,9,11,0,2,g,21334116365,51223663867,2.4010211152234895,642113564,2546189974,1315718045,156798568,2168332566,9028195906,4838960219,637807523,153385,5392752921,45202995636,29148993,6525314,87866408,477647854,26573356,0.0002388751906197079,2.117969584385772,34.356141733998946,0.18590088781933264,0.0030093695507407694,0.009732443659270324,0.09870877882494945,0.04166359762426321
11,0,9,11,0,4,g,20220607814,55665073491,2.7528882416907154,711866062,1557435400,1617782503,481435301,2507975244,5698098777,5879851945,1766162582,156087,1979778549,51958315501,1052714993,8284281,21611074,571437051,72775955,0.00021926456159670105,1.2711785984831216,32.11699681795854,2.186617788129334,0.0033031749495211525,0.0037926815321685323,0.09718561901646658,0.04120569405200999
11,0,9,11,0,3,g,21130677783,53941268069,2.552746704244229,619622138,2564901493,1292878276,161140028,2229350342,8798659972,4807903911,656221623,233538,7277944517,45981372936,29577552,9132374,91256954,522673982,29076216,0.00037690389945363765,2.837514242501164,35.56512147319892,0.18355186086972755,0.004096428375545112,0.010371687767274478,0.10871140348794713,0.044308530808653344
11,0,9,11,0,7,g,21668655504,55861479525,2.577985492209614,601148876,2219081271,1538352624,315939119,2106283411,8046246954,5656599494,1185003755,136382,3684467635,51316363255,176457261,9583371,43392343,585353694,45725584,0.00022686892622585559,1.6603572312336459,33.35799767518061,0.5585166583945561,0.004549896253254021,0.005392867413599396,0.10348155187951512,0.03858686844414261
11,0,8,11,5,8,k,16946513389,13240055733,0.7812849421636272,598984188,731388852,2066402331,462884685,1461567449,2324143737,7476025160,1825116987,36290,6992272113,4825084781,465089005,776210,32795766,801981393,122020175,6.058590648473011e-05,9.560266189291056,2.335017101275231,1.0047621363839248,0.000531080519432121,0.01411090264250726,0.10727376859175793,0.06685608422316437
11,0,8,14,0,6,b,21015322854,13602547916,0.6472680915016695,3333608649,783715611,524130299,0,11348569805,3005405767,2019892723,0,3345364,13543938073,2300226,0,20547102,22437366,9979785,0,0.0010035263140451493,17.28169999793458,0.004388652982643158,0,0.0018105455007156295,0.007465669443496479,0.004940750014276872,0
11,0,8,4,0,4,b,14030816006,16474619683,1.1741740235175884,1582702918,965857658,601006244,0,4905722431,3668829494,2306697261,0,1510586,16426195146,3042245,0,10459076,23787951,9624679,0,0.0009544343305494556,17.006848793862336,0.005061919123755393,0,0.002132015446676624,0.006483798453676517,0.004172493357809558,0
11,0,8,4,0,4,b,14243249639,16509341607,1.1590993646418388,1612189470,978952845,607036203,0,4999342609,3716485001,2329243511,0,1510869,16459531286,3161525,0,10931874,24290483,9915570,0,0.0009371534972251121,16.813405640595487,0.005208132537030909,0,0.0021866622984230044,0.006535875428923869,0.004256991573947976,0
11,0,8,11,0,14,g,15457899629,10165416034,0.6576194876391249,422088569,1014944395,1690853632,259448290,1436876420,3712398459,5994335543,926954321,38943,422294632,9490415693,6662148,3294888,24043247,196612746,22053737,9.226262651998046e-05,0.4160766186604735,5.6127955213807645,0.02567813416692783,0.002293090730795067,0.006476472626937915,0.032799756468354244,0.02379161140994347
11,0,8,11,5,8,k,15568159715,23423377325,1.504569438764908,574864752,672948756,1866042176,422193063,1407331015,2136544391,6802177185,1686058377,191057,3828333511,15017709823,1218111496,3909781,98664888,2808873479,447583290,0.00033235121710854175,5.688893064838357,8.047894102367813,2.8852001672988172,0.002778153084333184,0.04617965740174504,0.41293741733074246,0.26546132453396065
11,0,8,11,5,8,k,16084738514,24050894392,1.4952617582851182,589586363,705903162,1925040570,432042703,1445484685,2248089710,7018859262,1719732059,220679,4126986028,15219237355,1271369526,4463175,101795079,2872270156,454552394,0.0003742946137307453,5.8463911909775526,7.905930707216212,2.9426941299365033,0.0030876667503398694,0.04528070145385791,0.40922179071896025,0.2643158227010758
11,0,8,14,0,6,b,21732839235,7235031267,0.3329077801923012,3423356098,822402816,545970047,0,11674588097,3158306029,2108216148,0,3276778,7168895266,7768463,0,4100581,32264529,18725650,0,0.0009571829240651785,8.71701206091201,0.014228734786251012,0,0.0003512398866606454,0.010215770322363527,0.008882224916911128,0
11,0,8,11,0,15,g,17018263518,18880147538,1.1094050528733856,959073265,1021161830,1537948752,245132964,3260667415,3687885149,5428552785,877841358,133863,1032552856,17144326019,10500475,7600166,85307419,535133274,64593466,0.00013957536393218093,1.0111549664953694,11.147527508120765,0.0428358341883387,0.002330862069844066,0.023131799270682766,0.09857752060156122,0.0735821631224625
11,0,8,11,0,11,g,28410637166,39402251851,1.3868837795075588,1537445848,2746094932,1359602932,220263257,6408770647,10477186193,4856437201,804836156,60637,21607689961,16046169219,14552421,10447258,1148587305,500716805,74028245,3.9440088298966875e-05,7.86851529027912,11.802099599326255,0.06606830934130789,0.0016301500826668607,0.1096274594955077,0.10310373310230311,0.09197927360509882
11,0,8,11,3,8,k,21027810366,82303770522,3.9140437872255824,504655115,1361760589,2172902479,481506791,1849344383,4860339767,7892710627,1904590615,105645,21298591714,42812517510,8035079163,6654459,280108527,8373041991,1497671513,0.00020934098726018064,15.640481804250541,19.702917145965483,16.6873641518381,0.0035982800505794167,0.05763147031444973,1.060857592112505,0.7863482583631234
11,0,8,11,4,8,k,15946684627,62048016707,3.8909665650466243,617780646,631412354,1967966629,446473138,1479414033,1831213866,7195060458,1777363503,822714,3886304579,41011583669,7376934542,14346706,213649088,8131715993,1412659416,0.001331725112023014,6.154939089139203,20.839572716657077,16.52268392908332,0.00969755976351483,0.11667074609187128,1.1301803564358597,0.7948061348258708
11,0,8,11,4,8,k,15913141877,62335925399,3.917260706956745,613087638,626240285,1966092995,446593584,1468734213,1816906074,7196455133,1779031955,872335,3939460938,41060555905,7548512940,18112945,209590076,8147090029,1411730231,0.0014228553080041062,6.290653974775832,20.88434067433316,16.90242137468773,0.012332350427789756,0.11535548204678411,1.1320976617558243,0.7935384336589952
11,0,8,11,4,8,k,15802673175,62604047057,3.9616112010745295,514423173,651041934,1989651955,454830703,1250865177,1892119649,7246906576,1802834008,500905,3976801315,41145506781,7697295463,8052833,210405082,8158911306,1406573372,0.000973721687300428,6.108364311599013,20.679750886883127,16.923429777782612,0.006437810523523752,0.11120072777173512,1.1258474523488875,0.7802012640977427
11,0,8,11,0,9,g,15168783956,48207400194,3.178066240104343,365954751,1018924830,1574861122,224401035,1509120728,4000789777,5651700392,823031321,14262,11063863981,34756782394,46261697,2782648,544514133,1568995729,224185350,3.897203127170222e-05,10.858371152855309,22.069744378387163,0.20615634415411677,0.001843886939176678,0.13610166075966756,0.2776148097342383,0.2723898158913444
11,0,8,11,0,13,g,18641855292,35899512062,1.9257478131699683,1320933661,1276745476,1378410721,165887715,4571843583,4511896850,4844162339,571974947,532597,649098074,33408785828,53054507,22702341,83355649,1501828894,180154172,0.00040319738660971256,0.5084005279060021,24.237177873778304,0.3198217963277148,0.004965686289972095,0.018474635341009623,0.3100286053398509,0.31496864144995496
11,0,8,11,0,10,g,10665584747,38457231132,3.6057311478226444,19629872,555587500,1574991294,224219305,65156386,1790893138,5617870678,817236574,9993,39156708,36423857491,38812255,183899,7386215,1732970835,214853736,0.0005090710729035828,0.07047802191373996,23.126386558299288,0.1730995241466831,0.002822424804224102,0.004124319225572911,0.3084746756073334,0.262902741795303
11,0,8,11,0,12,g,16920028732,34668986398,2.048990988557383,1009339793,1251265085,1323260246,161167644,3592015095,4400026985,4628161784,554792100,652142,447338745,32372873833,47714023,28010055,91887804,1501047950,179461846,0.0006461074897896154,0.3575091724069005,24.46448000751018,0.29605212197554986,0.007797866729176426,0.020883463740847943,0.3243291872789035,0.3234758497822878
11,0,8,11,1,8,k,23445873971,136045147387,5.802519776199133,599748155,2063632197,1936101763,455356617,2228445615,7310781028,7046497806,1805310790,157464,78219402522,39645992339,7922743604,12222228,282826362,8425642482,1536160386,0.00026255020325989997,37.90375176143852,20.4772254726778,17.398986438798143,0.005484642711372609,0.038686203418866784,1.1957205854553274,0.8509118731850044
11,0,8,11,2,8,k,23528003665,140668531467,5.9787703823022165,399609780,2329671316,1828810252,454773863,1469291320,8521772534,6709756453,1814318147,68252,84537085399,37906149003,8080660322,8557172,292055667,8302564536,1541391116,0.00017079662064326855,36.287129784534805,20.72721812530609,17.76852404994084,0.005824013171193307,0.0342717041360541,1.23738687002385,0.8495704673123131
11,0,8,11,2,8,k,24798599881,142426399441,5.743324224934294,465510389,2491804757,1894706356,462762276,1704855496,9093234010,6855527252,1830199345,55949,86091998957,38126321495,8119522500,6970774,283528730,8276481657,1521519379,0.00012018850990670372,34.55005803129222,20.122549003049844,17.545774409666876,0.004088777034977515,0.03118018624487153,1.2072713524091758,0.8313407952836963
11,0,8,11,3,8,k,20108711573,104596470155,5.2015500732250715,453310125,1270269249,2143325080,477165775,1659372052,4511491307,7710215907,1883562078,61413,42852680292,42489575941,8739733398,5592836,290869484,8687003481,1530953310,0.00013547678865544863,33.73511586282602,19.824139761850777,18.31592678246884,0.003370453294822637,0.06447302326587416,1.1266874476385529,0.8127968426852136
11,0,8,11,0,1,g,19572418728,37348574074,1.908224762255352,1448999485,1042630591,1532859029,290493025,5378318719,3310242267,5486433196,1082442416,177331,1187223127,33546144531,118291511,11579780,402040927,1776848073,306268794,0.00012238168600867377,1.138680504147993,21.88468991364763,0.4072094708642316,0.0021530483046852695,0.12145362622185381,0.3238621540667712,0.2829423436045396
11,0,8,11,0,0,g,12678413616,37289014614,2.941141986955034,2867665605,374006287,1570835663,295293116,6475818,860363443,5605495609,1098278075,4522885,38060319,34741537833,119807277,0,2003129,2073755798,309327373,0.0015772009791218317,0.10176384815691614,22.116596058591014,0.40572323060859977,0.0,0.0023282358360267987,0.36995048121533547,0.28164759002404743
11,0,8,11,0,3,g,22181780865,41525589500,1.8720584137372867,626802975,2845104821,1328840130,210277651,2271802388,9505660198,4652026749,741265953,165797,7087683246,31103958339,40825612,6344973,1765063704,1362860475,158687354,0.00026451214594187274,2.4911852785475985,23.406847548320204,0.19415097993461988,0.0027929246986952284,0.1856855460046185,0.29296058439323475,0.21407614009219172
11,0,8,11,0,4,g,21640063823,45722575879,2.112866960697411,627220622,1828413782,1703009075,676578631,2194397029,6547672663,5819261408,2243510613,201202,1569814683,37680946699,1984184657,9936646,2399095880,1644495611,433900501,0.00032078345791379287,0.8585664243259352,22.126098593455822,2.9326741432364276,0.00452818968886783,0.3664043704501237,0.28259524632099153,0.19340247310878222
11,0,8,11,1,8,k,22909667428,136667891950,5.965511825063234,583752583,2021773849,1883567516,445526661,2170684750,7165184764,6870850647,1768326658,145062,78675440241,39494234118,7750843006,12777998,287275930,8892437195,1554738400,0.00024849911456408923,38.91406562604124,20.96778256288425,17.397035204589024,0.00588662080018759,0.04009330386612763,1.294226530579977,0.8792144782562001
11,0,8,11,1,8,k,21985610545,137628337622,6.259927935151186,450867665,1974733313,1867044895,445960657,1655310646,7007098215,6810167441,1774427713,128147,79305752140,39627073104,7935459397,10650150,289214753,8900960364,1559099567,0.00028422308794311075,40.16023410245675,21.224488607704316,17.79407952796159,0.006433928293601997,0.04127453963480659,1.3070105017407603,0.8786492431207875
11,0,8,11,2,8,k,23580007314,139546490199,5.9180002932462195,427838989,2367956803,1785474824,442972522,1582093930,8679977611,6529804222,1763888413,47564,83788772367,37287417417,7976028166,6142962,272599767,8675941210,1539540746,0.00011117266360219452,35.384417596151565,20.883754234890294,18.005695093656396,0.003882804859759496,0.03140558411746806,1.328667891874814,0.8728107371495047
11,0,8,11,3,8,k,18111907268,101701993008,5.615200624822457,419730118,1089620632,1917298767,431899627,1549740422,3903626067,7068956324,1731035311,48565,40794775919,41568192826,8567332435,4665249,262143375,8986583265,1518251374,0.000115705301853035,37.43943049620962,21.680602700768336,19.83639692978943,0.003010342205554215,0.06715381301915054,1.271274407862645,0.8770770673204367
11,0,8,11,0,2,g,23245898514,41458222001,1.7834639506849566,654876517,3100611688,1357541887,203945075,2216174818,10227308378,4766734845,718705306,165848,5065622729,32210809530,35449154,6955546,2467762921,1511690839,159765434,0.0002532507972033451,1.6337494787254379,23.727304356834185,0.1738171613116914,0.0031385367000411426,0.2412915333919542,0.3171334022461239,0.2222961659893464
11,0,8,11,0,7,g,26595082287,45747108734,1.7201341300741808,688771343,3868490689,1512020219,349775540,2473024403,11165459967,5333069879,1204470247,87764,3673225130,35297409803,138995767,6625435,4806122664,1412292205,412349966,0.00012742109684432676,0.9495240974586717,23.3445355819015,0.39738561192700894,0.0026790819338308003,0.43044555962805864,0.2648178698278782,0.3423496487580735
11,0,8,11,0,6,g,24350326162,45221199979,1.8571085938705054,662213509,3009487922,1620941052,348832325,2282268198,9527285323,5699009507,1200288326,162783,3149967850,36447316549,136137410,9550236,3378866051,1678140740,421058360,0.00024581648937638934,1.0466790137195972,22.48528193177009,0.3902660397083326,0.004184537123362221,0.3546515021275804,0.29446182497831724,0.3507976799234487
11,0,8,11,0,5,g,23266338362,46913073119,2.0163496459598167,657050430,2088906617,1744920621,700362155,2216831155,7507837268,6030214380,2320215736,159621,1710339340,39319520983,2257682200,10157142,1252613191,1914768160,447832482,0.00024293569064401952,0.818772522467432,22.53370182562591,3.223592514075807,0.004581829327457283,0.16684074871186994,0.3175290361733375,0.1930132940017264
9,3,4,9,3,1,g,27654508157,1106515174,0.04001210825078136,545211758,3400531166,1646481168,252628701,2371488656,12357419762,6133108524,947638422,5839,336387023,551050176,44081363,1947983,20318106,128568106,24156578,1.0709600287086986e-05,0.09892190560208498,0.3346835583120377,0.17449071631809562,0.0008214178023038369,0.0016442029478095186,0.02096295956559206,0.025491345052279867
9,3,4,2,3,0,b,11272210648,2462606009,0.21846699692725616,1182923039,820237742,508230975,0,3600925220,3167982767,1991910905,0,15503706,2318465304,95748602,0,7581218,17781992,7525187,0,0.013106267685094939,2.8265772047343805,0.1883958410838694,0,0.0021053528015224933,0.005613033058522316,0.003777873287962144,0
9,3,4,2,3,0,b,11263617856,2478182288,0.22001654527722642,1168120859,818283962,511213270,0,3596562971,3164241031,2005195763,0,15841265,2336011381,95792803,0,7013388,16672953,6850498,0,0.01356132362327758,2.854768624928763,0.18738324809134943,0,0.0019500250813208964,0.005269179192310397,0.003416373666055866,0
9,3,4,11,3,2,b,21873069651,1973572508,0.0902284196726714,3976656216,517689475,408232192,0,13381942205,1999382406,1589167157,0,489035520,1341637995,77318313,0,46655695,12724063,6200922,0,0.122976564590214,2.5915883165289384,0.18939788315371267,0,0.0034864666343102026,0.006363996683083746,0.0039019948107321726,0
9,3,4,9,2,4,k,34569676014,25705064853,0.7435726282939413,456809313,4095004094,2406159313,446861113,1582131780,14932481280,8920705104,1729524017,80135,11255678207,13142247323,711084231,2095684,218435583,313612261,61831429,0.00017542330622318113,2.7486366188233657,5.461919022566399,1.5912868905198292,0.0013245950978874844,0.014628217434470476,0.035155546264989505,0.03575054661990276
9,3,4,9,3,6,g,12298984638,2850268525,0.2317482791379026,85715801,592601792,1925988655,157553478,4139113,1704574365,7201099923,627311511,74432,55675703,2357600202,28840312,2,4365489,364682330,39030055,0.0008683579822114712,0.09395129031266919,1.2240986964692167,0.18305093842485662,4.831953126189113e-07,0.002561043442654378,0.050642587090788796,0.062217979927997845
9,3,4,9,3,2,g,31043212130,2723740511,0.08774029245407215,1336711441,3705344350,1409335065,227154976,4913119464,13482140959,5134512234,834893641,90934,681628591,1615562680,65550642,10396379,25867116,282071688,42572481,6.802814520086089e-05,0.18395823076470613,1.1463297267779256,0.2885723357431536,0.0021160444145878394,0.0019186207946247894,0.05493641365428286,0.05099150228166608
9,3,4,11,3,2,b,21536333406,2596170651,0.12054840543454391,3909606085,513622285,407062463,0,13141820373,1981701569,1582520631,0,1320909282,1147226872,53343780,0,55998077,12828815,5863825,0,0.3378624990041676,2.2336002652221367,0.13104568671565278,0,0.004261059382233576,0.006473636192594648,0.00370537033460008,0
9,3,4,9,2,4,k,32352731060,50871755370,1.5724099234669062,423519027,3862051179,2201779423,410977038,1460325865,14109061461,8278868787,1606148280,99624,18780356002,29012411400,1450905477,8466178,480908113,959098369,179510207,0.00023522910105287903,4.862793145807766,13.176801952517838,3.5303808798193734,0.005797458089944877,0.03408505337717304,0.11584896362967324,0.11176440508967204
9,3,4,9,2,4,k,31659629468,50429721807,1.5928715103242723,426878191,3779186381,2134738424,401556917,1468695329,13837672803,8040100226,1570801197,108818,18543873814,28696855894,1473322007,10552490,505933254,1011542712,187532818,0.0002549158103980065,4.9068428874611785,13.442797286718065,3.6690241025035064,0.007184941486254295,0.036562018859870274,0.1258122017843612,0.11938672975177266
9,3,4,9,3,3,g,30053611769,45687919881,1.5202139507280996,386733152,4087450089,1556176498,240517332,1643927519,15480254542,5775610529,882942108,27830,34814291514,8002721051,338195249,10287846,1694153816,700612368,127630207,7.196176447784854e-05,8.517361865210534,5.142553599341146,1.4061159176670062,0.006258089776523779,0.10943966143473509,0.1213053346450813,0.14455104796066653
9,3,4,9,3,7,g,18501787043,40766697826,2.203392446970345,253630874,1711779562,1730773143,156834879,974244489,6565353805,6485025766,624144525,22788,33083693282,5979451026,93444834,2341039,772873038,734876201,99995618,8.984710591660855e-05,19.327075761639453,3.4547861169347946,0.5958166614200658,0.002402927628980409,0.11771993725782155,0.11331893311092821,0.16021228096168913
9,3,4,9,3,0,g,26151611232,14462589730,0.5530286299263689,548535047,3040012104,1638167345,261346567,2361859600,11268612047,6059449205,973629317,24962,1052250510,11464534564,850388923,11228973,55320032,858247847,170593919,4.550666386135214e-05,0.34613365802572477,6.998390365301781,3.2538744731244162,0.004754293184912431,0.004909214353042497,0.14163793076964987,0.17521444354782098
9,3,4,9,3,5,g,17961828523,12105577339,0.6739613020745014,939080119,997145279,1847957403,108273236,3338855350,3338566839,6964546341,427403956,103736,2464453513,8584969848,56006130,13908549,129655159,780115177,76365227,0.00011046554804127421,2.4715089815914375,4.645653538367843,0.5172666124064123,0.004165663840453585,0.03883557384127004,0.11201234636167094,0.1786722512226817
9,3,4,9,1,4,k,26995248277,104471492144,3.8699956033747576,962512836,2251420721,2153884264,404677700,3313588740,8287180340,8042323521,1579660155,376556,7852428434,84698130000,8511787958,67703497,164591077,2659179324,517295298,0.0003912217956125003,3.487765907436543,39.32343599683776,21.033498900483025,0.020432076009529173,0.01986092618324751,0.3306481413059782,0.32747252398728766
9,3,4,9,1,4,k,25727724723,105039110577,4.082720555661785,611554422,2298193903,2163815231,409698170,2112916280,8455059661,8078106965,1598380091,286614,7832338228,84980959699,8803493824,44930822,166893853,2682857131,527350406,0.00046866474951267706,3.4080406434704567,39.27366740076339,21.487754812280464,0.02126483780985397,0.01973893262632059,0.33211458360529394,0.32992803712292984
9,3,4,9,1,4,k,26955267838,105134470464,3.900331137344049,957996400,2244145460,2157664326,405738028,3290356254,8264303423,8054555975,1580507972,552109,7881325797,84784448240,8863953136,101002569,187252630,2774665145,541270838,0.0005763163619403997,3.5119496206810052,39.294549767700985,21.84649336344682,0.030696545055634575,0.02265800520814203,0.3444839359999606,0.34246637637332966
9,3,4,9,0,4,k,18551172438,100761305619,5.431533017967196,2518775124,819159841,2114335567,382653668,564635795,2774763804,7890687076,1486161563,9164012,6532849769,82413965023,8188626080,12139280,221016204,2855311591,528233660,0.0036382811282679637,7.975061083347224,38.97865897414571,21.399575555617044,0.021499310010977962,0.0796522585747266,0.3618584241776109,0.3554348821494854
9,3,4,9,3,9,g,12536721157,9370746348,0.747463888735194,156164811,557087003,1788315981,137131988,722790551,1942140659,6687806679,545283485,6718,2544296172,5903806001,57834669,1119002,54623330,728843476,80216980,4.3018654183239786e-05,4.567143297722923,3.301321502310055,0.42174455313810516,0.0015481691043855387,0.028125321277257705,0.10898094262930773,0.14711059881081856
